time_y,drainage_area_m2,depr_area_m2,depr_depth_m,depr_perimeter_m,debr_removed_m3
8.999999999999999667e-02,1.530000000000000000e+02,1.000000000000000000e+00,-9.948456652517734256e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.500000000000000111e-02,1.530000000000000000e+02,1.000000000000000000e+00,-9.946696456326264979e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.000000000000000056e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.944942360978359375e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.049999999999999961e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.943194378122655053e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.100000000000000006e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.941452519277049760e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.150000000000000050e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.939716795844333319e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.199999999999999956e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.937987219100818947e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.250000000000000000e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.936263800202027596e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.300000000000000044e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.934546550177003610e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.350000000000000089e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.932835479938262324e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.400000000000000133e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.931130600270421382e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.449999999999999900e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.929431921837306163e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.499999999999999944e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.927739455184791950e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.549999999999999989e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.926053210728014164e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.600000000000000033e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.924373198767000304e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.650000000000000078e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.922699429476722344e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.700000000000000122e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.921031912909938910e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.750000000000000167e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.919370658998616364e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.799999999999999933e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.917715677551086628e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.849999999999999978e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.916066978254889364e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.900000000000000022e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.914424570675350878e-02,4.000000000000000000e+00,6.184658438426490888e-06
1.950000000000000067e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.912788464255584131e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.000000000000000111e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.911158668319330900e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.050000000000000155e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.909535192065277442e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.099999999999999922e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.907918044572738836e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.149999999999999967e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.906307234800237893e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.200000000000000011e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.904702771582662990e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.250000000000000056e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.903104663635531324e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.300000000000000100e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.901512919553567826e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.350000000000000144e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.899927547807862993e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.399999999999999911e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.898348556751557226e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.449999999999999956e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.896775954615577575e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.500000000000000000e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.895209749508637742e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.550000000000000044e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.893649949422922418e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.600000000000000089e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.892096562226981860e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.650000000000000133e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.890549595668574057e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.700000000000000178e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.889009057376085821e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.750000000000000222e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.887474954859953868e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.800000000000000266e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.885947295505559396e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.850000000000000311e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.884426086583175675e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.899999999999999800e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.882911335240862627e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.949999999999999845e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.881403048505887909e-02,4.000000000000000000e+00,6.184658438426490888e-06
2.999999999999999889e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.879901233290411255e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.049999999999999933e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.878405896381536877e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.099999999999999978e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.876917044451261063e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.150000000000000022e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.875434684050787837e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.200000000000000067e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.873958821611950043e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.250000000000000111e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.872489463447209346e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.300000000000000155e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.871026615752498401e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.350000000000000200e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.869570284602957599e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.400000000000000244e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.868120475957198323e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.450000000000000289e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.866677195653039689e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.500000000000000333e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.865240449413192891e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.549999999999999822e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.863810242838155773e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.599999999999999867e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.862386581414739339e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.649999999999999911e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.860969470508962331e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.699999999999999956e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.859558915373156651e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.750000000000000000e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.858154921136019766e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.800000000000000044e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.856757492815404476e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.850000000000000089e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.855366635306950229e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.900000000000000133e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.853982353394030724e-02,4.000000000000000000e+00,6.184658438426490888e-06
3.950000000000000178e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.852604651740648478e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.000000000000000222e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.851233534892855914e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.050000000000000266e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.849869007283018618e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.100000000000000311e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.848511073225552082e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.150000000000000355e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.847159736919763873e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.199999999999999845e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.845815002449853637e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.249999999999999889e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.844476873780649839e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.299999999999999933e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.843145354766136279e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.349999999999999978e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.841820449142346661e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.400000000000000022e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.840502160528785680e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.450000000000000067e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.839190492434113366e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.500000000000000111e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.837885448249039655e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.550000000000000155e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.836587031249166557e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.600000000000000200e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.835295244599251419e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.650000000000000244e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.834010091346101490e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.700000000000000289e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.832731574424258270e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.750000000000000333e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.831459696653155333e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.799999999999999822e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.830194460741381590e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.849999999999999867e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.828935869282418025e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.899999999999999911e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.827683924754637701e-02,4.000000000000000000e+00,6.184658438426490888e-06
4.949999999999999956e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.826438629526990098e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.000000000000000000e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.825199985853316775e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.050000000000000044e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.823967995873772452e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.100000000000000089e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.822742661620509352e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.150000000000000133e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.821523985010571778e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.200000000000000178e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.820311967847317192e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.250000000000000222e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.819106611824679476e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.300000000000000266e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.817907918527168931e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.350000000000000311e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.816715889424187935e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.400000000000000355e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.815530525874294199e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.450000000000000400e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.814351829128042937e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.500000000000000444e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.813179800323723612e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.550000000000000488e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.812014440488781020e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.600000000000000533e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.810855750541236375e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.650000000000000577e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.809703731288266226e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.700000000000000622e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.808558383430465710e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.750000000000000666e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.807419707554743127e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.799999999999999600e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.806287704140004280e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.849999999999999645e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.805162373558573563e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.899999999999999689e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.804043716071930703e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.949999999999999734e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.802931731833552931e-02,4.000000000000000000e+00,6.184658438426490888e-06
5.999999999999999778e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.801826420888914981e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.049999999999999822e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.800727783174068009e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.099999999999999867e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.799635818519902841e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.149999999999999911e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.798550526647886727e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.199999999999999956e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.797471907171484418e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.250000000000000000e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.796399959600421425e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.300000000000000044e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.795334683334999681e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.350000000000000089e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.794276077670360792e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.400000000000000133e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.793224141793643867e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.450000000000000178e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.792178874788248777e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.500000000000000222e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.791140275630993983e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.550000000000000266e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.790108343192116536e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.600000000000000311e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.789083076238114245e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.650000000000000355e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.788064473431745682e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.700000000000000400e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.787052533327766923e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.750000000000000444e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.786047254380036975e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.800000000000000488e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.785048634934412348e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.850000000000000533e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.784056673237273571e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.900000000000000577e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.783071367428419762e-02,4.000000000000000000e+00,6.184658438426490888e-06
6.950000000000000622e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.782092715546752970e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.000000000000000666e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.781120715526014919e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.049999999999999600e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.780155365197629180e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.099999999999999645e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.779196662290701170e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.149999999999999689e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.778244604433439235e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.199999999999999734e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.777299189151733572e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.249999999999999778e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.776360413867735133e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.299999999999999822e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.775428275905539977e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.349999999999999867e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.774502772486926006e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.399999999999999911e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.773583900731352969e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.449999999999999956e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.772671657660225719e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.500000000000000000e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.771766040192630953e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.550000000000000044e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.770867045151021557e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.600000000000000089e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.769974669255532262e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.650000000000000133e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.769088909126821818e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.700000000000000178e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.768209761288915161e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.750000000000000222e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.767337222166361244e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.800000000000000266e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.766471288082811952e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.850000000000000311e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.765611955268127531e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.900000000000000355e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.764759219851271155e-02,4.000000000000000000e+00,6.184658438426490888e-06
7.950000000000000400e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.763913077864572188e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.000000000000000444e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.763073525243726181e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.050000000000000488e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.762240557827794873e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.100000000000000533e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.761414171359206193e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.150000000000000577e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.760594361482333170e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.200000000000000622e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.759781123749178278e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.250000000000000666e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.758974453612268007e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.300000000000000711e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.758174346431758295e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.349999999999999645e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.757380797471171263e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.399999999999999689e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.756593801901658480e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.449999999999999734e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.755813354796316617e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.499999999999999778e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.755039451138713957e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.549999999999999822e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.754272085814363891e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.599999999999999867e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.753511253619251420e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.649999999999999911e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.752756949254148822e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.699999999999999956e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.752009167326036732e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.750000000000000000e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.751267902353788486e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.800000000000000044e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.750533148758222524e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.850000000000000089e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.749804900874892155e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.900000000000000133e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.749083152942716879e-02,4.000000000000000000e+00,6.184658438426490888e-06
8.950000000000000178e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.748367899112508894e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.000000000000000222e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.747659133444130930e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.050000000000000266e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.746956849903654074e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.100000000000000311e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.746261042371884287e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.150000000000000355e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.745571704637256971e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.200000000000000400e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.744888830400100233e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.250000000000000444e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.744212413269792705e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.300000000000000488e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.743542446767605725e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.350000000000000533e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.742878924328124413e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.400000000000000577e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.742221839296405506e-02,4.000000000000000000e+00,6.184658438426490888e-06
9.450000000000000622e-01,1.530000000000000000e+02,1.000000000000000000e+00,-9.741571184929398441e-02,4.000000000000000000e+00,6.184658438426490888e-06
